0017800000120CKN OF SEA OIL CHK LT         GROZ    0006500001000010000000029
0017800000240CKN OF SEA WTR CHK LT         GROZ    0006500001000010000000030
0017800000800CKN OF SEA LS OIL CHK LT      GROZ    0006500001000010000000031
0017800000810CKN OF SEA LS WTR CHK LT      GROZ    0006500001000010000000032
0017800000830CKN OF SEA OIL CHK LT         GROZ    0006500001000010000000033
0017800002590CKN OF SEA WTR SLD WHT        GROZ    0010000001000010000000034
0017800004530CKN OF SEA OIL CHK LT         GROZ    0009250001000010000000035
0017800004660CKN OF SEA OIL CHK LT         GROZ    0012500001000010000000036
0017800011640CKN OF SEA WTR CHK LT         GROZ    0012500001000010000000037
0017800015040CKN OF SEA WTR CHK LT         GROZ    0009250001000010000000038
0017800070160CKN OF SEA WTR CHK LT 6PK     GROZ    0006500006000010000000039
0017800090010CKN OF SEA OIL CHK LT 3PK     GROZ    0003250003000010000000040
0017800090140CKN OF SEA WTR CHK LT 3PK     GROZ    0003250003000010000000041
0017800090270CKN OF SEA OIL SLD WHT 3PK    GROZ    0003250003000010000000042
0017800090300CKN OF SEA WTR SLD WHT 3PK    GROZ    0003500003000010000000043
0041679013470FEATHERWEIGHT DT CHK LT       GROZ    0006500001000010000000044
0011700000170BRST O' CKN OIL CHK LT        GROZ    0006500001000010000000045
0011700000190BRST O' CKN WTR CHK LT        GROZ    0006500001000010000000046
0079100001010STAR-KIST OIL SLD WHT         GROZ    0006500001000010000000047
0079100001090STAR-KIST WTR CHK LT 3PK      GROZ    0003250003000010000000048
0079100001330STAR-KIST SLCT LS WTR CHK WHT GROZ    0006500001000010000000049
0079100001340STAR-KIST SLCT LS WTR CHK LT  GROZ    0006500001000010000000050
0079100001350STAR-KIST SLCT LS OIL CHK LT  GROZ    0006500001000010000000051
0079100001410STAR-KIST WTR SLD WHT         GROZ    0006500001000010000000052
0079100001470STAR-KIST WTR SLD WHT         GROZ    0003500001000010000000053
0079100001500STAR-KIST WTR SLD WHT         GROZ    0009250001000010000000054
0079100001680STAR-KIST DT CHK WHT          GROZ    0006500001000010000000055
0079100002410STAR-KIST WTR SLD LT          GROZ    0006500001000010000000056
0079100002440STAR-KIST WTR CHK LT          GROZ    0003250001000010000000057
0079100002450STAR-KIST WTR CHK LT          GROZ    0006500001000010000000058
0079100002800STAR-KIST OIL CHK LT          GROZ    0006500001000010000000059
0079100003090STAR-KIST OIL CHK LT          GROZ    0012500001000010000000060
0079100003140STAR-KIST OIL CHK LT          GROZ    0003250001000010000000061
0079100003250STAR-KIST WTR CHK LT          GROZ    0009250001000010000000062
0079100003290STAR-KIST OIL CHK LT          GROZ    0009250001000010000000063
0079100003340STAR-KIST WTR CHK LT          GROZ    0012500001000010000000064
0079100014830STAR-KIST OIL CHK LT 3PK      GROZ    0003250001000010000000065
0079100014840STAR-KIST WTR SLD WHT 3PK     GROZ    0003500003000010000000066
0011161135250CTL BR TUNA OIL CHK LT        GROZ    0006500001000010000000067
0011161335270CTL BR TUNA OIL GRTD LT       GROZ    0006000001000010000000068
0022222008410CTL BR TUNA OIL CHK LT        GROZ    0006500001000010000000069
0022222020380CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000070
0036800403260CTL BR TUNA OIL CHK LT        GROZ    0006500001000010000000071
0036800403460CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000072
0036800502160CTL BR TUNA OIL CHK LT        GROZ    0006500001000010000000073
0036800506140CTL BR TUNA OIL CHK LT        GROZ    0009250001000010000000074
0036800506160CTL BR TUNA OIL CHK LT        GROZ    0012500001000010000000075
0036800555560CTL BR TUNA OIL GRTD LT       GROZ    0006000001000010000000076
0036800807160CTL BR TUNA WTR SLD WHT       GROZ    0007000001000010000000077
0036800817500CTL BR TUNA WTR CHK LT        GROZ    0009250001000010000000078
0036800817600CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000079
0036800817700CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000080
0041130000200CTL BR TUNA OIL GRTD LT       GROZ    0006000001000010000000081
0041130002930CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000082
0041130004640CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000083
0041130134100CTL BR TUNA OIL CHK WHT       GROZ    0006500001000010000000084
0041163430010CTL BR TUNA OIL CHK LT        GROZ    0006500001000010000000085
0041163430020CTL BR TUNA OIL CHK LT        GROZ    0009250001000010000000086
0041163430040CTL BR TUNA OIL CHK LT        GROZ    0012500001000010000000087
0041163430100CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000088
0041163430110CTL BR TUNA WTR CHK LT        GROZ    0012500001000010000000089
0041163430200CTL BR TUNA WTR SLD WHT       GROZ    0006500001000010000000090
0070038313060CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000091
0070038313070CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000092
0070038313080CTL BR TUNA OIL CHK LT        GROZ    0006500001000010000000093
0072500135250CTL BR TUNA WTR SLD WHT       GROZ    0006500001000010000000094
0075450022580CTL BR TUNA OIL CHK LT        GROZ    0006500001000010000000095
0075450022620CTL BR TUNA WTR CHK LT        GROZ    0006500001000010000000096
0017500430030GENERIC TUNA WTR CHK LT       GROZ    0006500001000010000000097
0041751540050GENERIC TUNA WTR CHK LT       GROZ    0006000001000010000000098
0050700985720GENERIC TUNA WTR CHK LT       GROZ    0006500001000010000000099
0070114000810GENERIC TUNA WTR CHK LT       GROZ    0006500001000010000000100
0076238113000GENERIC TUNA WTR CHK LT       GROZ    0006500001000010000000101
0077600152940GENERIC TUNA OIL GRTD LT      GROZ    0006000001000010000000102
