ERIM Market|Store ID|UPC|ERIM Week|End Aisle Display Code|Front Aisle Display Code|In-Aisle Display Code|Other Display Code|Advertising Code|In-Ad Coupon Code|Point-of-Purchase Code|Special Price Code|Price|Price Multiple
02|0041|0015800030610|198718|N|N|N|N|M|N|N|Y|0000333|01
02|0022|0015800030610|198720|N|N|N|N|M|N|N|Y|0000299|01
02|0023|0015800030610|198720|N|N|N|N|M|N|N|Y|0000299|01
02|0025|0015800030610|198720|N|N|N|N|M|N|N|Y|0000299|01
02|0027|0015800030610|198720|N|N|N|N|M|N|N|Y|0000299|01
02|0028|0015800030610|198720|N|N|N|N|M|N|N|Y|0000299|01
02|0030|0015800030610|198723|N|N|N|N|M|N|N|N|0000299|01
02|0031|0015800030610|198723|N|N|N|N|M|N|N|N|0000299|01
02|0040|0015800030610|198723|N|N|N|N|M|N|N|N|0000299|01
01|0003|0015800030630|198519|N|N|N|N| |Y|N|N|0000179|01
01|0004|0015800030630|198519|N|N|N|N| |Y|N|N|0000179|01
01|0007|0015800030630|198519|N|N|N|N| |Y|N|N|0000179|01
01|0003|0015800030630|198522|N|N|N|N| |Y|N|N|0000145|01
01|0004|0015800030630|198522|N|N|N|N| |Y|N|N|0000145|01
01|0007|0015800030630|198522|N|N|N|N| |Y|N|N|0000145|01
01|0003|0015800030630|198525|N|N|N|N| |Y|N|N|0000145|01
01|0004|0015800030630|198525|N|N|N|N| |Y|N|N|0000145|01
01|0007|0015800030630|198525|N|N|N|N| |Y|N|N|0000145|01
01|0003|0015800030630|198529|N|N|N|N| |Y|N|N|0000149|01
01|0004|0015800030630|198529|N|N|N|N| |Y|N|N|0000149|01
01|0007|0015800030630|198529|N|N|N|N| |Y|N|N|0000149|01
01|0003|0015800030630|198531|N|N|N|N|M|N|N|Y|0000133|01
01|0004|0015800030630|198531|N|N|N|N|M|N|N|Y|0000133|01
01|0007|0015800030630|198531|N|N|N|N|M|N|N|Y|0000133|01
01|0016|0015800030630|198533|N|N|N|N|M|N|N|Y|0000129|01
01|0018|0015800030630|198533|N|N|N|N|M|N|N|Y|0000129|01
01|0021|0015800030630|198533|N|N|N|N|M|N|N|Y|0000129|01
01|0024|0015800030630|198533|N|N|N|N|M|N|N|Y|0000129|01
01|0026|0015800030630|198533|N|N|N|N|M|N|N|Y|0000129|01
01|0029|0015800030630|198533|N|N|N|N|M|N|N|Y|0000129|01
01|0016|0015800030630|198536|N|N|N|N| |Y|N|N|0000148|01
01|0018|0015800030630|198536|N|N|N|N| |Y|N|N|0000148|01
01|0021|0015800030630|198536|N|N|N|N| |Y|N|N|0000148|01
01|0024|0015800030630|198536|N|N|N|N| |Y|N|N|0000148|01
01|0026|0015800030630|198536|N|N|N|N| |Y|N|N|0000148|01
01|0029|0015800030630|198536|N|N|N|N| |Y|N|N|0000148|01
01|0003|0015800030630|198540|N|N|N|N| |Y|N|N|0000149|01
01|0004|0015800030630|198540|N|N|N|N| |Y|N|N|0000149|01
01|0007|0015800030630|198540|N|N|N|N| |Y|N|N|0000149|01
01|0003|0015800030630|198603|N|N|N|N| |Y|N|N|0000149|01
01|0004|0015800030630|198603|N|N|N|N| |Y|N|N|0000149|01
01|0007|0015800030630|198603|N|N|N|N| |Y|N|N|0000149|01
01|0043|0015800030630|198612|N|N|N|N|L|N|N|N|0000145|01
01|0016|0015800030630|198620|N|N|N|N|M|N|N|Y|0000137|01
01|0018|0015800030630|198620|N|N|N|N|M|N|N|Y|0000137|01
01|0021|0015800030630|198620|N|N|N|N|M|N|N|Y|0000137|01
01|0024|0015800030630|198620|N|N|N|N|M|N|N|Y|0000137|01
01|0026|0015800030630|198620|N|N|N|N|M|N|N|Y|0000137|01
01|0029|0015800030630|198620|N|N|N|N|M|N|N|Y|0000137|01
01|0016|0015800030630|198630|N|N|N|N|M|N|N|Y|0000129|01
01|0018|0015800030630|198630|N|N|N|N|M|N|N|Y|0000129|01
01|0021|0015800030630|198630|N|N|N|N|M|N|N|Y|0000129|01
01|0024|0015800030630|198630|N|N|N|N|M|N|N|Y|0000129|01
01|0026|0015800030630|198630|N|N|N|N|M|N|N|Y|0000129|01
01|0029|0015800030630|198630|N|N|N|N|M|N|N|Y|0000129|01
01|0003|0015800030630|198640|N|N|N|N|M|N|N|Y|0000119|01
01|0004|0015800030630|198640|N|N|N|N|M|N|N|Y|0000119|01
01|0007|0015800030630|198640|Y|N|N|N|M|N|N|Y|0000119|01
01|0016|0015800030630|198649|N|N|N|N|M|N|N|Y|0000129|01
01|0018|0015800030630|198649|N|N|N|N|M|N|N|Y|0000129|01
01|0021|0015800030630|198649|N|N|N|N|M|N|N|Y|0000129|01
01|0024|0015800030630|198649|N|N|N|N|M|N|N|Y|0000129|01
01|0026|0015800030630|198649|N|N|N|N|M|N|N|Y|0000129|01
01|0029|0015800030630|198649|N|N|N|N|M|N|N|Y|0000129|01
01|0016|0015800030630|198706|N|N|N|N|M|N|N|Y|0000129|01
01|0018|0015800030630|198706|N|N|N|N|M|N|N|Y|0000129|01
01|0021|0015800030630|198706|N|N|N|N|M|N|N|Y|0000129|01
01|0024|0015800030630|198706|N|N|N|N|M|N|N|Y|0000129|01
01|0026|0015800030630|198706|N|N|N|N|M|N|N|Y|0000129|01
01|0029|0015800030630|198706|N|N|N|N|M|N|N|Y|0000129|01
01|0016|0015800030630|198718|N|N|N|N|M|N|N|Y|0000129|01
01|0018|0015800030630|198718|N|N|N|N|M|N|N|Y|0000129|01
01|0021|0015800030630|198718|N|N|N|N|M|N|N|Y|0000129|01
01|0024|0015800030630|198718|N|N|N|N|M|N|N|Y|0000129|01
01|0026|0015800030630|198718|N|N|N|N|M|N|N|Y|0000129|01
01|0029|0015800030630|198718|N|N|N|N|M|N|N|Y|0000129|01
01|0016|0015800030630|198722|N|N|N|N|M|N|N|Y|0000119|01
01|0018|0015800030630|198722|N|N|N|N|M|N|N|Y|0000119|01
01|0021|0015800030630|198722|N|N|N|N|M|N|N|Y|0000119|01
01|0024|0015800030630|198722|N|N|N|N|M|N|N|Y|0000119|01
01|0026|0015800030630|198722|N|N|N|N|M|N|N|Y|0000119|01
01|0029|0015800030630|198722|N|N|N|N|M|N|N|Y|0000119|01
02|0017|0015800030630|198513|N|N|N|N|M|N|N|Y|0000149|01
02|0019|0015800030630|198513|N|N|N|N|M|N|N|Y|0000149|01
02|0020|0015800030630|198513|N|N|N|N|M|N|N|Y|0000149|01
02|0017|0015800030630|198514|N|N|N|N|M|N|N|N|0000179|01
02|0019|0015800030630|198514|N|N|N|N|M|N|N|N|0000179|01
02|0020|0015800030630|198514|N|N|N|N|M|N|N|N|0000179|01
02|0022|0015800030630|198514|N|N|N|N|M|N|N|N|0000179|01
02|0023|0015800030630|198514|N|N|N|N|M|N|N|N|0000179|01
02|0025|0015800030630|198514|N|N|N|N|M|N|N|N|0000179|01
02|0027|0015800030630|198514|N|N|Y|N|M|N|N|N|0000179|01
02|0028|0015800030630|198514|N|N|N|N|M|N|N|N|0000179|01
02|0022|0015800030630|198521|N|N|N|N|M|N|N|Y|0000159|01
02|0023|0015800030630|198521|N|N|N|N|M|N|N|Y|0000159|01
02|0025|0015800030630|198521|N|N|N|N|M|N|N|Y|0000159|01
02|0027|0015800030630|198521|N|N|N|N|M|N|N|Y|0000159|01
02|0028|0015800030630|198521|N|N|N|N|M|N|N|Y|0000159|01
02|0017|0015800030630|198523|N|N|N|N|M|N|N|N|0000179|01
02|0019|0015800030630|198523|N|N|N|N|M|N|N|N|0000179|01
02|0020|0015800030630|198523|N|N|N|N|M|N|N|N|0000179|01
02|0017|0015800030630|198527|N|N|N|N|M|N|N|Y|0000169|01
02|0019|0015800030630|198527|N|N|N|N|M|N|N|Y|0000169|01
02|0020|0015800030630|198527|N|N|N|N|M|N|N|Y|0000169|01
02|0022|0015800030630|198527|N|N|N|N|M|N|N|N|0000179|01
02|0023|0015800030630|198527|N|N|N|N|M|N|N|N|0000179|01
02|0025|0015800030630|198527|N|N|N|N|M|N|N|N|0000179|01
02|0027|0015800030630|198527|N|N|N|N|M|N|N|N|0000179|01
02|0028|0015800030630|198527|N|N|N|N|M|N|N|N|0000179|01
02|0001|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0005|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0006|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0008|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0009|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0011|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0012|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0014|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0015|0015800030630|198535|N|N|N|N|M|N|N|N|0000169|01
02|0030|0015800030630|198536|N|N|N|N|M|N|N|Y|0000149|01
02|0031|0015800030630|198536|N|N|N|N|M|N|N|Y|0000149|01
02|0022|0015800030630|198538|N|N|N|N|M|N|N|N|0000179|01
02|0023|0015800030630|198538|Y|N|N|N|M|N|N|N|0000179|01
02|0025|0015800030630|198538|N|N|N|N|M|N|N|N|0000179|01
02|0027|0015800030630|198538|N|N|N|N|M|N|N|N|0000179|01
02|0028|0015800030630|198538|N|N|N|N|M|N|N|N|0000179|01
02|0017|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0019|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0020|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0022|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0023|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0025|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0027|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0028|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0041|0015800030630|198547|N|N|N|N|M|N|N|Y|0000169|01
02|0017|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0019|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0020|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0022|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0023|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0025|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0027|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0028|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0041|0015800030630|198548|N|N|N|N|M|N|N|Y|0000169|01
02|0001|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0005|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0006|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0008|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0009|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0011|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0012|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0014|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0015|0015800030630|198603|N|N|N|N| |Y|N|N|0000099|01
02|0017|0015800030630|198613|N|N|N|N|M|N|N|Y|0000167|01
02|0019|0015800030630|198613|N|N|N|N|M|N|N|Y|0000167|01
02|0020|0015800030630|198613|N|N|N|N|M|N|N|Y|0000167|01
02|0022|0015800030630|198613|N|N|N|N|M|N|N|N|0000179|01
02|0023|0015800030630|198613|N|N|N|N|M|N|N|N|0000179|01
02|0025|0015800030630|198613|N|N|N|N|M|N|N|N|0000179|01
02|0027|0015800030630|198613|N|N|N|N|M|N|N|N|0000179|01
02|0028|0015800030630|198613|N|N|N|N|M|N|N|N|0000179|01
02|0041|0015800030630|198613|N|N|N|N|M|N|N|Y|0000167|01
02|0001|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0005|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0006|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0008|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0009|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0011|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0012|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0014|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0015|0015800030630|198617|N|N|N|N|M|N|N|N|0000179|01
02|0017|0015800030630|198619|Y|N|N|N| |Y|N|N|0000099|01
02|0019|0015800030630|198619|Y|N|N|N| |Y|N|N|0000099|01
02|0020|0015800030630|198619|N|N|N|N| |Y|N|N|0000099|01
02|0041|0015800030630|198619|N|N|N|N| |Y|N|N|0000099|01
02|0017|0015800030630|198620|Y|N|N|N| |N|N|Y|0000139|01
02|0022|0015800030630|198620|N|N|N|N|M|N|N|N|0000179|01
02|0023|0015800030630|198620|N|N|N|N|M|N|N|N|0000179|01
02|0025|0015800030630|198620|N|N|N|N|M|N|N|N|0000179|01
02|0027|0015800030630|198620|N|N|N|N|M|N|N|N|0000179|01
02|0028|0015800030630|198620|N|N|N|N|M|N|N|N|0000179|01
02|0017|0015800030630|198622|Y|N|N|N| |N|N|Y|0000160|01
02|0022|0015800030630|198623|N|N|N|N|M|Y|N|N|0000079|01
02|0023|0015800030630|198623|N|N|N|N|M|Y|N|N|0000079|01
02|0025|0015800030630|198623|N|N|N|N|M|Y|N|N|0000079|01
02|0027|0015800030630|198623|N|N|N|N|M|Y|N|N|0000079|01
02|0028|0015800030630|198623|N|N|N|N|M|Y|N|N|0000079|01
02|0022|0015800030630|198625|N|N|N|N|M|N|N|N|0000179|01
02|0023|0015800030630|198625|N|N|N|N|M|N|N|N|0000179|01
02|0025|0015800030630|198625|N|N|N|N|M|N|N|N|0000179|01
02|0027|0015800030630|198625|N|N|N|N|M|N|N|N|0000179|01
02|0028|0015800030630|198625|N|N|N|N|M|N|N|N|0000179|01
02|0017|0015800030630|198630|N|N|N|N|M|Y|N|N|0000069|01
02|0019|0015800030630|198630|N|Y|N|N|M|Y|N|N|0000179|01
02|0020|0015800030630|198630|N|N|N|N|M|Y|N|N|0000069|01
02|0041|0015800030630|198630|N|N|N|N|M|Y|N|N|0000069|01
02|0017|0015800030630|198642|N|N|N|N|M|N|N|Y|0000099|01
02|0019|0015800030630|198642|N|N|N|N|M|N|N|Y|0000099|01
02|0020|0015800030630|198642|N|N|N|N|M|N|N|Y|0000099|01
02|0041|0015800030630|198642|N|N|N|N|M|N|N|Y|0000099|01
02|0019|0015800030630|198643|Y|N|N|N| |N|N|Y|0000099|01
02|0019|0015800030630|198644|Y|N|N|N| |N|N|N|0000169|01
02|0019|0015800030630|198645|Y|N|N|N| |N|N|N|0000169|01
02|0019|0015800030630|198646|Y|N|N|N| |N|N|N|0000169|01
02|0017|0015800030630|198647|N|N|N|N|M|N|N|Y|0000159|01
02|0019|0015800030630|198647|Y|N|N|N| |N|N|Y|0000169|01
02|0020|0015800030630|198647|N|N|N|N|M|N|N|Y|0000159|01
02|0022|0015800030630|198647|N|N|N|N|M|N|N|Y|0000149|01
02|0023|0015800030630|198647|N|N|N|N|M|N|N|Y|0000149|01
02|0025|0015800030630|198647|N|N|N|N|M|N|N|Y|0000149|01
02|0027|0015800030630|198647|N|N|N|N|M|N|N|Y|0000149|01
02|0028|0015800030630|198647|N|N|N|N|M|N|N|Y|0000149|01
02|0041|0015800030630|198647|N|N|N|N|M|N|N|Y|0000159|01
02|0017|0015800030630|198648|N|N|N|N|M|N|N|Y|0000159|01
02|0019|0015800030630|198648|Y|N|N|N|M|N|N|Y|0000169|01
02|0020|0015800030630|198648|N|N|N|N|M|N|N|Y|0000159|01
02|0022|0015800030630|198648|N|N|N|N|M|N|N|Y|0000149|01
02|0023|0015800030630|198648|N|N|N|N|M|N|N|Y|0000149|01
02|0025|0015800030630|198648|N|N|N|N|M|N|N|Y|0000149|01
02|0027|0015800030630|198648|N|N|N|N|M|N|N|Y|0000149|01
02|0028|0015800030630|198648|N|N|N|N|M|N|N|Y|0000149|01
02|0041|0015800030630|198648|N|N|N|N|M|N|N|Y|0000159|01
02|0019|0015800030630|198650|Y|N|N|N| |N|N|N|0000169|01
02|0022|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0023|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0025|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0027|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0028|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0030|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0031|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0040|0015800030630|198650|N|N|N|N|M|N|N|N|0000169|01
02|0017|0015800030630|198651|N|N|N|N|M|N|N|Y|0000099|01
02|0019|0015800030630|198651|Y|N|N|N|M|N|N|Y|0000099|01
02|0020|0015800030630|198651|N|N|N|N|M|N|N|Y|0000099|01
02|0041|0015800030630|198651|N|N|N|N|M|N|N|Y|0000099|01
02|0017|0015800030630|198652|N|N|N|N|M|N|N|Y|0000099|01
02|0019|0015800030630|198652|Y|N|N|N| |N|N|Y|0000099|01
02|0020|0015800030630|198652|N|N|N|N|M|N|N|Y|0000099|01
02|0041|0015800030630|198652|N|N|N|N|M|N|N|Y|0000099|01
02|0022|0015800030630|198706|N|N|N|N|M|N|N|Y|0000059|01
02|0023|0015800030630|198706|N|N|N|N|M|N|N|Y|0000059|01
02|0025|0015800030630|198706|N|N|N|N|M|N|N|Y|0000059|01
02|0027|0015800030630|198706|N|N|N|N|M|N|N|Y|0000059|01
02|0028|0015800030630|198706|N|N|N|N|M|N|N|Y|0000059|01
02|0017|0015800030630|198708|N|N|N|N|M|N|N|Y|0000089|01
02|0019|0015800030630|198708|N|N|N|N|M|N|N|Y|0000089|01
02|0020|0015800030630|198708|N|N|N|N|M|N|N|Y|0000089|01
02|0041|0015800030630|198708|N|N|N|N|M|N|N|Y|0000089|01
02|0019|0015800030630|198710|Y|N|N|N| |N|N|N|0000169|01
02|0019|0015800030630|198711|Y|N|N|N| |N|N|N|0000169|01
02|0019|0015800030630|198712|Y|N|N|N| |N|N|N|0000169|01
02|0022|0015800030630|198712|N|N|N|N|M|N|N|Y|0000079|01
02|0023|0015800030630|198712|N|N|N|N|M|N|N|Y|0000079|01
02|0025|0015800030630|198712|N|N|N|N|M|N|N|Y|0000079|01
02|0027|0015800030630|198712|N|N|N|N|M|N|N|Y|0000079|01
02|0028|0015800030630|198712|N|N|N|N|M|N|N|Y|0000079|01
02|0001|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0005|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0006|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0008|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0009|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0011|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0012|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0014|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0015|0015800030630|198714|N|N|N|N|M|N|N|N|0000159|01
02|0022|0015800030630|198715|N|N|N|N|M|N|N|N|0000169|01
02|0023|0015800030630|198715|N|N|N|N|M|N|N|N|0000169|01
02|0025|0015800030630|198715|N|N|N|N|M|N|N|N|0000169|01
02|0027|0015800030630|198715|N|N|N|N|M|N|N|N|0000169|01
02|0028|0015800030630|198715|N|N|N|N|M|N|N|N|0000169|01
02|0017|0015800030630|198716|N|N|N|N|M|N|N|N|0000159|01
02|0019|0015800030630|198716|N|N|N|N|M|N|N|N|0000159|01
02|0020|0015800030630|198716|N|N|N|N|M|N|N|N|0000159|01
02|0041|0015800030630|198716|N|N|N|N|M|N|N|N|0000159|01
02|0030|0015800030630|198718|N|N|N|N|M|N|N|N|0000169|01
02|0031|0015800030630|198718|N|N|N|N|M|N|N|N|0000169|01
02|0040|0015800030630|198718|N|N|N|N|M|N|N|N|0000169|01
02|0005|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0006|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0008|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0009|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0011|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0012|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0014|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0015|0015800062110|198512|N|N|N|N|M|N|N|Y|0000089|02
02|0001|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0005|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0006|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0008|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0009|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0011|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0012|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0014|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0015|0015800062110|198514|N|N|N|N|M|N|N|Y|0000089|02
02|0022|0015800062110|198514|Y|N|N|N|M|N|N|N|0000056|01
02|0023|0015800062110|198514|N|N|N|N|M|N|N|N|0000056|01
02|0025|0015800062110|198514|N|N|N|N|M|N|N|N|0000056|01
02|0027|0015800062110|198514|N|N|N|N|M|N|N|N|0000056|01
02|0028|0015800062110|198514|N|N|N|N|M|N|N|N|0000056|01
02|0022|0015800062110|198515|Y|N|N|N| |N|N|N|0000056|01
02|0020|0015800062110|198547|Y|N|N|N| |N|N|N|0000059|01
02|0022|0015800062110|198547|N|N|Y|N|M|N|N|N|0000059|01
02|0023|0015800062110|198547|N|N|N|N|M|N|N|N|0000059|01
