ERIM Market|Store ID|UPC|ERIM Week|End Aisle Display Code|Front Aisle Display Code|In-Aisle Display Code|Other Display Code|Advertising Code|In-Ad Coupon Code|Point-of-Purchase Code|Special Price Code|Price|Price Multiple
01|0045|0022222030160|198636|N|N|N|N|M|N|N|Y|0000079|01
01|0045|0022222030160|198643|N|N|N|N|M|N|N|Y|0000077|01
01|0045|0022222036550|198713|N|N|N|N|M|N|N|Y|0000070|01
01|0016|0030400000010|198611|N|N|N|N|M|N|N|Y|0000079|01
01|0018|0030400000010|198611|N|N|N|N|M|N|N|Y|0000079|01
01|0021|0030400000010|198611|N|N|N|N|M|N|N|Y|0000079|01
01|0024|0030400000010|198611|N|N|N|N|M|N|N|Y|0000079|01
01|0026|0030400000010|198611|N|N|N|N|M|N|N|Y|0000079|01
01|0029|0030400000010|198611|N|N|N|N|M|N|N|Y|0000079|01
02|0030|0030400000010|198510|Y|N|N|N| |N|N|Y|0000089|01
02|0022|0030400000010|198520|Y|N|N|N| |N|N|N|0000099|01
02|0027|0030400000010|198520|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198520|Y|N|N|N| |N|N|N|0000099|01
02|0022|0030400000010|198521|Y|N|N|N|M|N|N|N|0000099|01
02|0023|0030400000010|198521|N|Y|N|N|M|N|N|N|0000099|01
02|0025|0030400000010|198521|Y|N|N|N|M|N|N|N|0000099|01
02|0027|0030400000010|198521|Y|N|N|N|M|N|N|N|0000099|01
02|0028|0030400000010|198521|Y|N|N|N|M|N|N|N|0000099|01
02|0022|0030400000010|198522|Y|N|N|N| |N|N|N|0000099|01
02|0023|0030400000010|198522|N|Y|N|N| |N|N|N|0000099|01
02|0025|0030400000010|198522|Y|N|N|N| |N|N|N|0000099|01
02|0027|0030400000010|198522|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198522|Y|N|N|N| |N|N|N|0000099|01
02|0022|0030400000010|198523|Y|N|N|N| |N|N|N|0000099|01
02|0023|0030400000010|198523|N|Y|N|N| |N|N|N|0000099|01
02|0025|0030400000010|198523|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198523|Y|N|N|N| |N|N|N|0000099|01
02|0022|0030400000010|198524|Y|N|N|N| |N|N|N|0000099|01
02|0023|0030400000010|198524|N|Y|N|N| |N|N|N|0000099|01
02|0025|0030400000010|198524|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198524|Y|N|N|N| |N|N|N|0000099|01
02|0023|0030400000010|198525|N|Y|N|N| |N|N|N|0000099|01
02|0025|0030400000010|198525|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198525|Y|N|N|N| |N|N|N|0000099|01
02|0022|0030400000010|198526|Y|N|N|N| |N|N|N|0000099|01
02|0023|0030400000010|198526|N|Y|N|N| |N|N|N|0000099|01
02|0025|0030400000010|198526|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198526|Y|N|N|N| |N|N|N|0000099|01
02|0022|0030400000010|198527|Y|N|N|N| |N|N|N|0000099|01
02|0023|0030400000010|198527|N|Y|N|N| |N|N|N|0000099|01
02|0025|0030400000010|198527|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198527|Y|N|N|N| |N|N|N|0000099|01
02|0022|0030400000010|198528|Y|N|N|N|M|N|N|Y|0000089|01
02|0023|0030400000010|198528|N|Y|N|N|M|N|N|Y|0000089|01
02|0025|0030400000010|198528|N|N|N|N|M|N|N|Y|0000089|01
02|0027|0030400000010|198528|N|N|N|N|M|N|N|Y|0000089|01
02|0028|0030400000010|198528|Y|N|N|N|M|N|N|Y|0000089|01
02|0028|0030400000010|198529|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198530|Y|N|N|N| |N|N|N|0000099|01
02|0028|0030400000010|198531|Y|N|N|N| |N|N|N|0000099|01
02|0030|0030400000010|198545|Y|N|N|N| |N|N|N|0000099|01
02|0030|0030400000010|198546|Y|N|N|N| |N|N|Y|0000079|01
02|0031|0030400000010|198546|Y|N|N|N| |N|N|Y|0000079|01
02|0030|0030400000010|198547|Y|N|N|N| |N|N|Y|0000079|01
02|0031|0030400000010|198547|Y|N|N|N| |N|N|Y|0000079|01
02|0030|0030400000010|198548|Y|N|N|N| |N|N|Y|0000079|01
02|0031|0030400000010|198548|Y|N|N|N| |N|N|Y|0000079|01
02|0030|0030400000010|198549|Y|N|N|N| |N|N|Y|0000079|01
02|0022|0030400000010|198552|N|N|N|N|M|N|N|Y|0000079|01
02|0023|0030400000010|198552|N|N|N|N|M|N|N|Y|0000079|01
02|0025|0030400000010|198552|N|N|N|N|M|N|N|Y|0000079|01
02|0027|0030400000010|198552|N|N|N|N|M|N|N|Y|0000079|01
02|0028|0030400000010|198552|N|N|N|N|M|N|N|Y|0000079|01
02|0030|0030400000010|198630|N|N|N|N|M|N|N|Y|0000069|01
02|0031|0030400000010|198630|N|N|N|N|M|N|N|Y|0000069|01
02|0040|0030400000010|198630|N|N|N|N|M|N|N|Y|0000069|01
01|0043|0030400000480|198713|N|N|N|Y|L|N|N|Y|0000089|01
01|0016|0030400000480|198715|Y|N|N|N|L|N|N|Y|0000089|01
01|0018|0030400000480|198715|N|N|N|N|L|N|N|Y|0000089|01
01|0021|0030400000480|198715|Y|N|N|N|L|N|N|Y|0000089|01
01|0024|0030400000480|198715|Y|N|N|N| |N|N|Y|0000089|01
01|0026|0030400000480|198715|N|N|N|N|L|N|N|Y|0000089|01
01|0029|0030400000480|198715|N|N|N|N|L|N|N|Y|0000089|01
01|0043|0030400000480|198715|Y|N|N|N|L|N|N|Y|0000089|01
01|0007|0030400000480|198716|Y|N|N|N| |N|N|Y|0000079|01
01|0016|0030400000480|198716|Y|N|N|N| |N|N|Y|0000089|01
01|0018|0030400000480|198716|Y|N|N|N| |N|N|Y|0000089|01
01|0021|0030400000480|198716|Y|N|N|N| |N|N|N|0000099|01
01|0024|0030400000480|198716|Y|N|N|N| |N|N|Y|0000089|01
01|0029|0030400000480|198716|Y|N|N|N| |N|N|Y|0000089|01
01|0043|0030400000480|198716|Y|N|N|N| |N|N|N|0000099|01
01|0007|0030400000480|198717|Y|N|N|N| |N|Y|N|0000079|01
01|0016|0030400000480|198717|Y|N|N|N| |N|N|Y|0000089|01
01|0018|0030400000480|198717|N|N|N|Y| |N|N|N|0000099|01
01|0024|0030400000480|198717|Y|N|N|N| |N|N|Y|0000089|01
01|0026|0030400000480|198717|N|Y|N|N| |N|N|N|0000099|01
01|0043|0030400000480|198717|Y|N|N|N|L|N|N|Y|0000099|01
01|0021|0030400000480|198718|Y|N|N|N| |N|N|N|0000099|01
01|0026|0030400000480|198718|N|Y|N|N| |N|N|N|0000099|01
01|0043|0030400000480|198718|Y|N|N|N| |N|N|Y|0000099|01
01|0043|0030400000480|198723|Y|N|N|N|L|N|N|Y|0000099|01
02|0027|0030400000480|198710|Y|N|N|N| |N|N|N|0000119|01
02|0022|0030400000480|198711|Y|N|N|N| |N|N|Y|0000099|01
02|0022|0030400000480|198712|Y|N|N|N| |N|N|N|0000117|01
02|0025|0030400000480|198712|Y|N|N|N| |N|N|N|0000119|01
02|0027|0030400000480|198712|Y|N|N|N| |N|N|N|0000117|01
02|0022|0030400000480|198713|Y|N|N|N| |N|N|N|0000117|01
02|0017|0030400000480|198717|N|N|N|N|M|N|N|N|0000117|01
02|0019|0030400000480|198717|Y|N|N|N|M|N|N|N|0000117|01
02|0020|0030400000480|198717|N|N|N|N|M|N|N|N|0000117|01
02|0041|0030400000480|198717|N|N|N|N|M|N|N|N|0000117|01
02|0040|0030400000480|198718|Y|N|N|N| |N|N|Y|0000099|01
02|0041|0030400000480|198718|Y|N|N|N| |N|N|Y|0000105|01
02|0030|0030400000480|198719|Y|N|N|N| |N|N|Y|0000099|01
02|0031|0030400000480|198719|Y|N|N|N| |N|N|N|0000099|01
02|0041|0030400000480|198719|Y|N|N|N| |N|N|Y|0000105|01
02|0022|0030400000480|198720|Y|N|N|N| |N|N|N|0000117|01
02|0030|0030400000480|198720|Y|N|N|N| |N|N|Y|0000099|01
02|0041|0030400000480|198720|Y|N|N|N| |N|N|Y|0000105|01
02|0022|0030400000480|198721|Y|N|N|N| |N|N|N|0000117|01
02|0030|0030400000480|198721|Y|N|N|N| |N|N|Y|0000099|01
02|0022|0030400000480|198722|Y|N|N|N| |N|N|N|0000117|01
02|0022|0030400011650|198619|N|N|N|N|M|N|N|Y|0000199|01
02|0023|0030400011650|198619|N|N|N|N|M|N|N|Y|0000199|01
02|0025|0030400011650|198619|N|N|N|N|M|N|N|Y|0000199|01
02|0027|0030400011650|198619|N|N|N|N|M|N|N|Y|0000199|01
02|0028|0030400011650|198619|N|N|N|N|M|N|N|Y|0000199|01
02|0017|0030400011650|198622|N|N|N|N|M|N|N|Y|0000202|01
02|0019|0030400011650|198622|N|N|N|N|M|N|N|Y|0000202|01
02|0020|0030400011650|198622|N|N|N|N|M|N|N|Y|0000202|01
02|0025|0030400011650|198622|Y|N|N|N| |N|N|N|0000214|01
02|0025|0030400011650|198623|Y|N|N|N| |N|N|N|0000214|01
02|0017|0030400011650|198626|N|N|N|N|M|N|N|Y|0000199|01
02|0019|0030400011650|198626|N|N|N|N|M|N|N|Y|0000199|01
02|0020|0030400011650|198626|N|N|N|N|M|N|N|Y|0000199|01
02|0041|0030400011650|198626|N|N|N|N|M|N|N|Y|0000199|01
02|0017|0030400011650|198630|N|N|N|N|M|N|N|Y|0000189|01
02|0019|0030400011650|198630|N|N|N|N|M|N|N|Y|0000189|01
02|0020|0030400011650|198630|N|N|N|N|M|N|N|Y|0000189|01
02|0041|0030400011650|198630|N|N|N|N|M|N|N|Y|0000189|01
02|0030|0030400011650|198631|N|N|N|N|M|N|N|Y|0000149|01
02|0031|0030400011650|198631|N|N|N|N|M|N|N|Y|0000149|01
02|0040|0030400011650|198631|N|N|N|N|M|N|N|Y|0000149|01
02|0017|0030400011650|198632|N|N|N|N|L|N|N|Y|0000199|01
02|0019|0030400011650|198632|N|N|N|N|L|N|N|Y|0000199|01
02|0020|0030400011650|198632|N|N|N|N|L|N|N|Y|0000199|01
02|0041|0030400011650|198632|N|N|N|N|L|N|N|Y|0000199|01
02|0040|0030400011650|198634|Y|N|N|N| |N|N|Y|0000179|01
02|0031|0030400011650|198635|Y|N|N|N| |N|N|Y|0000189|01
02|0030|0030400011650|198643|N|N|N|N|M|N|N|Y|0000179|01
02|0031|0030400011650|198643|N|N|N|N|M|N|N|Y|0000179|01
02|0040|0030400011650|198643|N|N|N|N|M|N|N|Y|0000179|01
02|0025|0030400011650|198704|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011650|198706|N|N|N|N|M|N|N|Y|0000179|01
02|0023|0030400011650|198706|N|N|N|N|M|N|N|Y|0000179|01
02|0025|0030400011650|198706|N|N|N|N|M|N|N|Y|0000179|01
02|0027|0030400011650|198706|N|N|N|N|M|N|N|Y|0000179|01
02|0028|0030400011650|198706|N|N|N|N|M|N|N|Y|0000179|01
02|0031|0030400011650|198706|Y|N|N|N| |N|N|Y|0000189|01
02|0027|0030400011650|198707|Y|N|N|N| |N|N|N|0000179|01
02|0031|0030400011650|198707|Y|N|N|N| |N|N|Y|0000189|01
02|0027|0030400011650|198708|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011650|198710|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011650|198711|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011650|198712|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011650|198723|N|N|N|N|M|N|N|Y|0000189|01
02|0023|0030400011650|198723|N|N|N|N|M|N|N|Y|0000189|01
02|0025|0030400011650|198723|N|N|N|N|M|N|N|Y|0000189|01
02|0027|0030400011650|198723|N|N|N|N|M|N|N|Y|0000189|01
02|0028|0030400011650|198723|N|N|N|N|M|N|N|Y|0000189|01
01|0016|0030400011680|198523|Y|N|N|N| |N|N|N|0000199|01
01|0026|0030400011680|198523|N|N|N|Y| |N|N|N|0000199|01
01|0029|0030400011680|198523|N|N|N|Y| |N|N|N|0000199|01
01|0016|0030400011680|198524|Y|N|N|N| |N|N|N|0000199|01
01|0018|0030400011680|198524|Y|N|N|N| |N|N|N|0000199|01
01|0024|0030400011680|198524|Y|N|N|N| |N|N|N|0000199|01
01|0026|0030400011680|198524|N|N|N|Y| |N|N|N|0000199|01
01|0024|0030400011680|198525|Y|N|N|N| |N|N|Y|0000199|01
01|0024|0030400011680|198526|Y|N|N|N| |N|N|Y|0000199|01
01|0024|0030400011680|198528|N|N|N|Y| |N|N|N|0000199|01
01|0024|0030400011680|198529|N|N|N|N| |N|N|N|0000199|01
01|0024|0030400011680|198530|Y|N|N|N| |N|N|N|0000199|01
01|0024|0030400011680|198532|Y|N|N|N| |N|N|N|0000199|01
02|0022|0030400011680|198508|N|N|N|N|M|N|N|Y|0000179|01
02|0023|0030400011680|198508|N|N|N|N|M|N|N|Y|0000179|01
02|0025|0030400011680|198508|N|N|N|N|M|N|N|Y|0000179|01
02|0027|0030400011680|198508|N|N|N|N|M|N|N|Y|0000179|01
02|0028|0030400011680|198508|N|N|N|N|M|N|N|Y|0000179|01
02|0001|0030400011680|198509|Y|N|N|N| |N|N|N|0000196|01
02|0001|0030400011680|198510|Y|N|N|N| |N|N|Y|0000196|01
02|0001|0030400011680|198511|Y|N|N|N| |N|N|Y|0000196|01
02|0023|0030400011680|198520|N|Y|N|N| |N|N|N|0000195|01
02|0023|0030400011680|198521|N|Y|N|N| |N|N|N|0000195|01
02|0022|0030400011680|198522|Y|N|N|N| |N|N|N|0000213|01
02|0023|0030400011680|198522|N|Y|N|N| |N|N|N|0000195|01
02|0025|0030400011680|198522|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011680|198523|Y|N|N|N| |N|N|N|0000213|01
02|0023|0030400011680|198523|N|Y|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198523|Y|N|N|N| |N|N|N|0000213|01
02|0027|0030400011680|198523|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198523|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011680|198524|Y|N|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198524|Y|N|N|N| |N|N|N|0000213|01
02|0027|0030400011680|198524|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198524|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011680|198525|Y|N|N|N| |N|N|N|0000213|01
02|0023|0030400011680|198525|N|Y|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198525|Y|N|N|N| |N|N|N|0000213|01
02|0027|0030400011680|198525|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198525|Y|N|N|N| |N|N|N|0000213|01
02|0023|0030400011680|198526|N|Y|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198526|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198526|Y|N|N|N| |N|N|N|0000213|01
02|0031|0030400011680|198526|Y|N|N|N| |N|N|Y|0000199|01
02|0022|0030400011680|198527|Y|N|N|N| |N|N|N|0000213|01
02|0023|0030400011680|198527|N|Y|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198527|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198527|Y|N|N|N| |N|N|N|0000213|01
02|0031|0030400011680|198527|Y|N|N|N| |N|N|Y|0000199|01
02|0022|0030400011680|198528|Y|N|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198528|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198528|Y|N|N|N| |N|N|N|0000213|01
02|0031|0030400011680|198528|Y|N|N|N| |N|N|Y|0000199|01
02|0022|0030400011680|198529|Y|N|N|N| |N|N|N|0000213|01
02|0023|0030400011680|198529|N|Y|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198529|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198529|Y|N|N|N| |N|N|N|0000213|01
02|0031|0030400011680|198529|Y|N|N|N| |N|N|Y|0000199|01
02|0022|0030400011680|198530|Y|N|N|N| |N|N|N|0000213|01
02|0023|0030400011680|198530|N|Y|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198530|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198530|Y|N|N|N| |N|N|N|0000213|01
02|0022|0030400011680|198531|Y|N|N|N|M|N|N|Y|0000199|01
02|0023|0030400011680|198531|N|Y|N|N|M|N|N|Y|0000199|01
02|0025|0030400011680|198531|Y|N|N|N|M|N|N|Y|0000199|01
02|0027|0030400011680|198531|N|N|N|N|M|N|N|Y|0000199|01
02|0028|0030400011680|198531|Y|N|N|N|M|N|N|Y|0000199|01
02|0025|0030400011680|198532|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198532|Y|N|N|N| |N|N|N|0000213|01
02|0030|0030400011680|198532|Y|N|N|N| |N|N|Y|0000199|01
02|0025|0030400011680|198533|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198533|Y|N|N|N| |N|N|N|0000213|01
02|0001|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0005|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0006|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0008|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0009|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0011|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0012|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0014|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0015|0030400011680|198534|N|N|N|N|M|N|N|Y|0000197|01
02|0022|0030400011680|198534|Y|N|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198534|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198534|Y|N|N|N| |N|N|N|0000213|01
02|0017|0030400011680|198535|N|N|N|N|M|N|N|Y|0000189|01
02|0019|0030400011680|198535|N|N|N|N|M|N|N|Y|0000189|01
02|0020|0030400011680|198535|N|N|N|N|M|N|N|Y|0000189|01
02|0025|0030400011680|198535|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198535|Y|N|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198536|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198536|Y|N|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198537|Y|N|N|N| |N|N|N|0000213|01
02|0028|0030400011680|198537|Y|N|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198538|Y|N|N|N| |N|N|N|0000213|01
02|0025|0030400011680|198539|Y|N|N|N| |N|N|N|0000213|01
02|0001|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0005|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0006|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0008|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0009|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0011|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0012|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0014|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0015|0030400011680|198540|N|N|N|N|M|N|N|N|0000199|01
02|0022|0030400011680|198540|Y|N|N|N|M|N|N|Y|0000197|01
02|0023|0030400011680|198540|N|N|N|N|M|N|N|Y|0000197|01
02|0025|0030400011680|198540|Y|N|N|N|M|N|N|Y|0000197|01
02|0027|0030400011680|198540|N|N|N|N|M|N|N|Y|0000197|01
02|0028|0030400011680|198540|N|N|N|N|M|N|N|Y|0000197|01
02|0001|0030400011680|198541|Y|N|N|N| |N|N|Y|0000199|01
02|0028|0030400011680|198542|Y|N|Y|N| |N|N|N|0000213|01
02|0001|0030400011680|198543|Y|N|N|N| |N|N|N|0000209|01
02|0022|0030400011680|198543|N|N|N|N|M|N|N|Y|0000189|01
02|0023|0030400011680|198543|N|N|N|N|M|N|N|Y|0000189|01
02|0025|0030400011680|198543|N|N|N|N|M|N|N|Y|0000189|01
02|0027|0030400011680|198543|N|N|N|N|M|N|N|Y|0000189|01
02|0028|0030400011680|198543|Y|N|N|N|M|N|N|Y|0000189|01
02|0017|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0019|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0020|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0022|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0023|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0025|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0027|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0028|0030400011680|198544|N|N|N|N|M|N|N|Y|0000199|01
02|0028|0030400011680|198545|Y|N|N|N| |N|N|N|0000218|01
02|0017|0030400011680|198546|N|N|N|N|M|N|N|Y|0000213|01
02|0019|0030400011680|198546|N|N|N|N|M|N|N|Y|0000213|01
02|0020|0030400011680|198546|N|N|N|N|M|N|N|Y|0000213|01
02|0028|0030400011680|198546|Y|N|N|N| |N|N|N|0000218|01
02|0041|0030400011680|198546|N|N|N|N|M|N|N|Y|0000213|01
02|0028|0030400011680|198547|Y|N|N|N| |N|N|N|0000218|01
02|0028|0030400011680|198548|Y|N|N|N| |N|N|N|0000218|01
02|0001|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0005|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0006|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0008|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0009|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0011|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0012|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0014|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0015|0030400011680|198549|N|N|N|N|M|N|N|N|0000199|01
02|0017|0030400011680|198549|N|N|N|N|M|N|N|Y|0000213|01
02|0019|0030400011680|198549|N|N|N|N|M|N|N|Y|0000213|01
02|0020|0030400011680|198549|N|N|N|N|M|N|N|Y|0000213|01
02|0022|0030400011680|198549|N|N|N|N|M|N|N|Y|0000189|01
02|0023|0030400011680|198549|N|N|N|N|M|N|N|Y|0000189|01
02|0025|0030400011680|198549|Y|N|N|N|M|N|N|Y|0000189|01
02|0027|0030400011680|198549|N|N|N|N|M|N|N|Y|0000189|01
02|0028|0030400011680|198549|Y|N|Y|N|M|N|N|Y|0000189|01
02|0041|0030400011680|198549|N|N|N|N|M|N|N|Y|0000213|01
02|0022|0030400011680|198550|Y|N|N|N| |N|N|N|0000214|01
02|0025|0030400011680|198550|Y|N|N|N| |N|N|N|0000214|01
02|0001|0030400011680|198551|Y|N|N|N| |N|N|N|0000199|01
02|0005|0030400011680|198551|Y|N|N|N| |N|N|N|0000189|01
02|0008|0030400011680|198551|Y|N|N|N| |N|N|Y|0000189|01
02|0014|0030400011680|198551|Y|N|N|N| |N|N|N|0000209|01
02|0025|0030400011680|198551|Y|N|N|N| |N|N|N|0000214|01
02|0001|0030400011680|198552|Y|N|N|N|M|N|N|Y|0000189|01
02|0005|0030400011680|198552|Y|N|N|N|M|N|N|Y|0000189|01
02|0006|0030400011680|198552|N|N|N|N|M|N|N|Y|0000189|01
02|0008|0030400011680|198552|Y|N|N|N|M|N|N|Y|0000189|01
02|0009|0030400011680|198552|N|N|N|N|M|N|N|Y|0000189|01
02|0011|0030400011680|198552|N|N|N|N|M|N|N|Y|0000189|01
02|0012|0030400011680|198552|N|N|N|N|M|N|N|Y|0000189|01
02|0014|0030400011680|198552|Y|N|N|N|M|N|N|Y|0000189|01
